District,Latitude,Longitude,Address,ConvertedAddress,FormattedAddress
台东区,35.7021498,139.77487826,東京都台東区秋葉原3-2,"〒110-0006,+Tokyo,+Taito+City,+Akihabara,+3−2","3-2+Akihabara,+Taito+City,+Tokyo+110-0006"
台东区,35.70206649,139.77501158,東京都台東区秋葉原3-11,"〒110-0006,+Tokyo,+Taito+City,+Akihabara,+3−11","3-11+Akihabara,+Taito+City,+Tokyo+110-0006"
台东区,35.70218313,139.77479215,東京都台東区秋葉原3-3,"〒110-0006,+Tokyo,+Taito+City,+Akihabara,+3−3","3-3+Akihabara,+Taito+City,+Tokyo+110-0006"
台东区,35.7021498,139.77465328,東京都台東区秋葉原3-4,"〒110-0006,+Tokyo,+Taito+City,+Akihabara,+3−4","3-4+Akihabara,+Taito+City,+Tokyo+110-0006"
台东区,35.70222202,139.77489214,東京都台東区秋葉原3-7,"〒110-0006,+Tokyo,+Taito+City,+Akihabara,+3−7","3-7+Akihabara,+Taito+City,+Tokyo+110-0006"
台东区,35.7022359,139.77463106,東京都台東区秋葉原3-5,"〒110-0006,+Tokyo,+Taito+City,+Akihabara,+3−5","3-5+Akihabara,+Taito+City,+Tokyo+110-0006"
台东区,35.70214148,139.77501992,東京都台東区秋葉原3-10,"〒110-0006,+Tokyo,+Taito+City,+Akihabara,+3−10","3-10+Akihabara,+Taito+City,+Tokyo+110-0006"
台东区,35.7023248,139.77535321,東京都台東区秋葉原6-1,"〒110-0006,+Tokyo,+Taito+City,+Akihabara,+6−1","6-1+Akihabara,+Taito+City,+Tokyo+110-0006"
台东区,35.7067465,139.77417813,東京都台東区上野3丁目26,"〒110-0005,+Tokyo,+Taito+City,+Ueno,+3-chōme−26","3-chōme-26+Ueno,+Taito+City,+Tokyo+110-0005"
台东区,35.70198593,139.77462273,東京都台東区秋葉原2-5,"〒110-0006,+Tokyo,+Taito+City,+Akihabara,+2−5","2-5+Akihabara,+Taito+City,+Tokyo+110-0006"
台东区,35.70183317,139.77503381,東京都台東区秋葉原2-1,"〒110-0006,+Tokyo,+Taito+City,+Akihabara,+2−1","2-1+Akihabara,+Taito+City,+Tokyo+110-0006"
台东区,35.70196927,139.77471717,東京都台東区秋葉原2-7,"〒110-0006,+Tokyo,+Taito+City,+Akihabara,+2−7","2-7+Akihabara,+Taito+City,+Tokyo+110-0006"
台东区,35.70179429,139.77476717,東京都台東区秋葉原2-3,"〒110-0006,+Tokyo,+Taito+City,+Akihabara,+2−3","2-3+Akihabara,+Taito+City,+Tokyo+110-0006"
台东区,35.7127625,139.77481951,東京都台東区上野公園1-2,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+1−2","1-2+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71259859,139.77355295,東京都台東区上野公園1-29,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+1−29","1-29+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71239031,139.7746362,東京都台東区上野公園1-52,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+1−52","1-52+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71214867,139.7745501,東京都台東区上野公園1-54,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+1−54","1-54+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71127375,139.77397797,東京都台東区上野公園1-60,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+1−60","1-60+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71084325,139.77377522,東京都台東区上野公園1-65,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+1−65","1-65+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71255419,139.77473896,東京都台東区上野公園1-50,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+1−50","1-50+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71184313,139.7736002,東京都台東区上野公園1-59,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+1−59","1-59+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71326244,139.77480282,東京都台東区上野公園1-30,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+1−30","1-30+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.70980995,139.77084218,東京都台東区上野公園2-1,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+2−1","2-1+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71245404,139.76871448,東京都台東区上野公園2-43,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+2−43","2-43+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71372621,139.77217246,東京都台東区上野公園4-17,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+4−17","4-17+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71505938,139.77169745,東京都台東区上野公園4-35,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+4−35","4-35+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71422615,139.77218911,東京都台東区上野公園4-58,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+4−58","4-58+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71487607,139.77174468,東京都台東区上野公園4-34,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+4−34","4-34+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71428734,139.77522496,東京都台東区上野公園5-45,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+5−45","5-45+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71409567,139.77419173,東京都台東区上野公園5-20,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+5−20","5-20+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71386509,139.77263076,東京都台東区上野公園4-59,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+4−59","4-59+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71564828,139.77478327,東京都台東区上野公園8-4,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+8−4","8-4+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71803409,139.77316387,東京都台東区上野公園8-43,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+8−43","8-43+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71727305,139.77283337,東京都台東区上野公園8-36,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+8−36","8-36+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71529816,139.76877269,東京都台東区上野公園3-39,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+3−39","3-39+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71633714,139.77647477,東京都台東区上野公園7-20,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+7−20","7-20+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.7150927,139.77145858,東京都台東区上野公園9-9,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+9−9","9-9+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71533981,139.76808109,東京都台東区上野公園3-42,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+3−42","3-42+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71725643,139.77447212,東京都台東区上野公園8-51,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+8−51","8-51+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.7149984,139.7763665,東京都台東区上野公園7-47,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+7−47","7-47+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71535668,139.77586097,東京都台東区上野公園7-7,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+7−7","7-7+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71870359,139.77823009,東京都台東区上野公園15-9,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+15−9","15-9+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71453441,139.77036703,東京都台東区上野公園9-83,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+9−83","9-83+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71535939,139.77307232,東京都台東区上野公園8-83,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+8−83","8-83+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71537043,139.77064753,東京都台東区上野公園9-88,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+9−88","9-88+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71834806,139.77801067,東京都台東区上野公園15-23,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+15−23","15-23+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71849805,139.77812176,東京都台東区上野公園15-21,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+15−21","15-21+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71614552,139.77725527,東京都台東区上野公園7-32,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+7−32","7-32+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71812031,139.77783014,東京都台東区上野公園15-24,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+15−24","15-24+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71792588,139.77773571,東京都台東区上野公園15-25,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+15−25","15-25+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71717043,139.77803572,東京都台東区上野公園14-5,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+14−5","14-5+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71799811,139.77823289,東京都台東区上野公園16-7,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+16−7","16-7+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.7176926,139.77838566,東京都台東区上野公園16-2,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+16−2","16-2+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71856472,139.77854118,東京都台東区上野公園16-13,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+16−13","16-13+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71906188,139.77838006,東京都台東区上野公園15-17,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+15−17","15-17+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71618987,139.77404442,東京都台東区上野公園8-22,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+8−22","8-22+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.7154538,139.77252514,東京都台東区上野公園9-86,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+9−86","9-86+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71778147,139.77806347,東京都台東区上野公園16-3,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+16−3","16-3+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71847307,139.77889948,東京都台東区上野公園16-20,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+16−20","16-20+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71883414,139.77834951,東京都台東区上野公園15-11,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+15−11","15-11+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71868972,139.7789328,東京都台東区上野公園16-19,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+16−19","16-19+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71837308,139.77863007,東京都台東区上野公園16-22,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+16−22","16-22+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71780926,139.77869119,東京都台東区上野公園16-25,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+16−25","16-25+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71825086,139.77839398,東京都台東区上野公園16-9,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+16−9","16-9+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71878415,139.77871615,東京都台東区上野公園16-18,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+16−18","16-18+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71867014,139.7735166,東京都台東区上野公園13-23,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+13−23","13-23+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71759539,139.77855232,東京都台東区上野公園16-27,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+16−27","16-27+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71810645,139.77888283,東京都台東区上野公園16-23,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+16−23","16-23+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71767594,139.7786051,東京都台東区上野公園16-26,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+16−26","16-26+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71750651,139.77848844,東京都台東区上野公園16-28,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+16−28","16-28+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71810367,139.7786523,東京都台東区上野公園16-24,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+16−24","16-24+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.7206394,139.77555246,東京都台東区上野公園13-43,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+13−43","13-43+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71888407,139.77597471,東京都台東区上野公園13-9,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+13−9","13-9+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71897837,139.77123067,東京都台東区上野公園11-8,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+11−8","11-8+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.72020608,139.7739415,東京都台東区上野公園12-43,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+12−43","12-43+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71959781,139.77379987,東京都台東区上野公園12-49,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+12−49","12-49+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.72028658,139.77204999,東京都台東区上野公園12-8,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+12−8","12-8+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71889788,139.7733305,東京都台東区上野公園12-53,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+12−53","12-53+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.7191562,139.77369711,東京都台東区上野公園12-50,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+12−50","12-50+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71991721,139.7734971,東京都台東区上野公園12-45,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+12−45","12-45+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71794259,139.77917726,東京都台東区上野公園18-7,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+18−7","18-7+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71945631,139.77909109,東京都台東区上野公園18-20,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+18−20","18-20+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71812312,139.77923836,東京都台東区上野公園18-8,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+18−8","18-8+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.7183481,139.77928834,東京都台東区上野公園18-10,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+18−10","18-10+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71733775,139.80355855,東京都台東区浅草7丁目11,"〒111-0032,+Tokyo,+Taito+City,+Asakusa,+7-chōme−11","7-chōme-11+Asakusa,+Taito+City,+Tokyo+111-0032"
台东区,35.71823486,139.80290301,東京都台東区浅草7丁目10,"〒111-0032,+Tokyo,+Taito+City,+Asakusa,+7-chōme−10","7-chōme-10+Asakusa,+Taito+City,+Tokyo+111-0032"
台东区,35.71722321,139.77859678,東京都台東区上野公園17-9,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+17−9","17-9+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71748985,139.77884952,東京都台東区上野公園17-11,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+17−11","17-11+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71861727,139.77013355,東京都台東区上野公園10-14,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+10−14","10-14+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71928109,139.77019464,東京都台東区上野公園10-18,"〒110-0007,+Tokyo,+Taito+City,+Uenokoen,+10−18","10-18+Uenokoen,+Taito+City,+Tokyo+110-0007"
台东区,35.71347365,139.77944408,東京都台東区東上野4丁目9,"〒110-0015,+Tokyo,+Taito+City,+Higashiueno,+4-chōme−9","4-chōme-9+Higashiueno,+Taito+City,+Tokyo+110-0015"
台东区,35.70933517,139.77690835,東京都台東区東上野2丁目17,"〒110-0015,+Tokyo,+Taito+City,+Higashiueno,+2-chōme−17","2-chōme-17+Higashiueno,+Taito+City,+Tokyo+110-0015"
台东区,35.70932415,139.78081081,東京都台東区東上野2丁目72,"〒110-0015,+Tokyo,+Taito+City,+Higashiueno,+2-chōme−72","2-chōme-72+Higashiueno,+Taito+City,+Tokyo+110-0015"
台东区,35.72579712,139.77412459,東京都台東区根岸2丁目22,"〒110-0003,+Tokyo,+Taito+City,+Negishi,+2-chōme−22","2-chōme-22+Negishi,+Taito+City,+Tokyo+110-0003"
台东区,35.72485279,139.77465514,東京都台東区根岸2丁目23,"〒110-0003,+Tokyo,+Taito+City,+Negishi,+2-chōme−23","2-chōme-23+Negishi,+Taito+City,+Tokyo+110-0003"
台东区,35.71427687,139.7993257,東京都台東区花川戸2丁目5,"〒111-0033,+Tokyo,+Taito+City,+Hanakawado,+2-chōme−5","2-chōme-5+Hanakawado,+Taito+City,+Tokyo+111-0033"
台东区,35.72462492,139.76979168,東京都台東区谷中7丁目7,"〒110-0001,+Tokyo,+Taito+City,+Yanaka,+7-chōme−7","7-chōme-7+Yanaka,+Taito+City,+Tokyo+110-0001"
台东区,35.72488608,139.77282196,東京都台東区谷中7丁目1,"〒110-0001,+Tokyo,+Taito+City,+Yanaka,+7-chōme−1","7-chōme-1+Yanaka,+Taito+City,+Tokyo+110-0001"
台东区,35.72599428,139.77268304,東京都台東区谷中7丁目12,"〒110-0001,+Tokyo,+Taito+City,+Yanaka,+7-chōme−12","7-chōme-12+Yanaka,+Taito+City,+Tokyo+110-0001"
台东区,35.72659692,139.7699388,東京都台東区谷中7丁目16,"〒110-0001,+Tokyo,+Taito+City,+Yanaka,+7-chōme−16","7-chōme-16+Yanaka,+Taito+City,+Tokyo+110-0001"
台东区,35.72520254,139.76671969,東京都台東区谷中5丁目5,"〒110-0001,+Tokyo,+Taito+City,+Yanaka,+5-chōme−5","5-chōme-5+Yanaka,+Taito+City,+Tokyo+110-0001"
台东区,35.71747014,139.76858096,東京都台東区池之端4丁目8-1,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+4-chōme−8−1","4-chōme-8-1+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.70901833,139.76944788,東京都台東区池之端1丁目1-7,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+1-chōme−1−7","1-chōme-1-7+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.71752014,139.76880316,東京都台東区池之端4丁目9-4,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+4-chōme−9−4","4-chōme-9-4+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.71721182,139.76829765,東京都台東区池之端4丁目8-5,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+4-chōme−8−5","4-chōme-8-5+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.70890168,139.7693479,東京都台東区池之端1丁目1-4,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+1-chōme−1−4","1-chōme-1-4+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.7176229,139.76870594,東京都台東区池之端4丁目9-6,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+4-chōme−9−6","4-chōme-9-6+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.71755902,139.76843652,東京都台東区池之端4丁目8-9,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+4-chōme−8−9","4-chōme-8-9+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.71724238,139.76837264,東京都台東区池之端4丁目8-3,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+4-chōme−8−3","4-chōme-8-3+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.71761179,139.7688587,東京都台東区池之端4丁目9-3,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+4-chōme−9−3","4-chōme-9-3+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.70911833,139.76956454,東京都台東区池之端1丁目1-15,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+1-chōme−1−15","1-chōme-1-15+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.70913499,139.76962842,東京都台東区池之端1丁目1-14,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+1-chōme−1−14","1-chōme-1-14+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.71737569,139.76813933,東京都台東区池之端4丁目8-6,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+4-chōme−8−6","4-chōme-8-6+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.71740625,139.76838653,東京都台東区池之端4丁目8-8,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+4-chōme−8−8","4-chōme-8-8+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.71771733,139.76867816,東京都台東区池之端4丁目9-7,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+4-chōme−9−7","4-chōme-9-7+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.70901277,139.76933678,東京都台東区池之端1丁目1-5,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+1-chōme−1−5","1-chōme-1-5+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.70892113,139.76960621,東京都台東区池之端1丁目1-1,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+1-chōme−1−1","1-chōme-1-1+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.71783122,139.76886981,東京都台東区池之端4丁目9-8,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+4-chōme−9−8","4-chōme-9-8+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.70940162,139.7692951,東京都台東区池之端1丁目1-12,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+1-chōme−1−12","1-chōme-1-12+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.71773957,139.769192,東京都台東区池之端4丁目9-1,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+4-chōme−9−1","4-chōme-9-1+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.71763124,139.76901424,東京都台東区池之端4丁目9-2,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+4-chōme−9−2","4-chōme-9-2+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.70889335,139.76950899,東京都台東区池之端1丁目1-2,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+1-chōme−1−2","1-chōme-1-2+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.71181798,139.7678118,東京都台東区池之端1丁目6-17,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+1-chōme−6−17","1-chōme-6-17+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.71149579,139.76770904,東京都台東区池之端1丁目6-20,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+1-chōme−6−20","1-chōme-6-20+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.71236513,139.76782012,東京都台東区池之端1丁目6-13,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+1-chōme−6−13","1-chōme-6-13+Ikenohata,+Taito+City,+Tokyo+110-0008"
台东区,35.70965991,139.76867292,東京都台東区池之端1丁目2-22,"〒110-0008,+Tokyo,+Taito+City,+Ikenohata,+1-chōme−2−22","1-chōme-2-22+Ikenohata,+Taito+City,+Tokyo+110-0008"
