District,Latitude,Longitude,Address,ConvertedAddress,FormattedAddress
港区,35.65901148,139.71800982,東京都港区南青山7丁目10-17,"〒107-0062,+Tokyo,+Minato+City,+Minamiaoyama,+7-chōme−10−17","7-chōme-10-17+Minamiaoyama,+Minato+City,+Tokyo+107-0062"
港区,35.65614849,139.73955533,東京都港区東麻布2丁目33-5,"〒106-0044,+Tokyo,+Minato+City,+Higashiazabu,+2-chōme−33−5","2-chōme-33-5+Higashiazabu,+Minato+City,+Tokyo+106-0044"
港区,35.65951468,139.73585274,東京都港区六本木5丁目13-1,"〒106-0032,+Tokyo,+Minato+City,+Rohpongi,+5-chōme−13−1","5-chōme-13-1+Rohpongi,+Minato+City,+Tokyo+106-0032"
港区,35.65431015,139.75247653,東京都港区芝公園2丁目11-11,"〒105-0011,+Tokyo,+Minato+City,+Shibakoen,+2-chōme−11−11","2-chōme-11-11+Shibakoen,+Minato+City,+Tokyo+105-0011"
港区,35.66290933,139.7579285,東京都港区東新橋2丁目2-6,"〒105-0021,+Tokyo,+Minato+City,+Higashishinbashi,+2-chōme−2−6","2-chōme-2-6+Higashishinbashi,+Minato+City,+Tokyo+105-0021"
港区,35.67114081,139.72349498,東京都港区南青山2丁目4-6,"〒107-0062,+Tokyo,+Minato+City,+Minamiaoyama,+2-chōme−4−6","2-chōme-4-6+Minamiaoyama,+Minato+City,+Tokyo+107-0062"
港区,35.66491964,139.7364969,東京都港区六本木3丁目4-2,"〒106-0032,+Tokyo,+Minato+City,+Rohpongi,+3-chōme−4−2","3-chōme-4-2+Rohpongi,+Minato+City,+Tokyo+106-0032"
港区,35.66395526,139.71410995,東京都港区南青山5丁目2-4,"〒107-0062,+Tokyo,+Minato+City,+Minamiaoyama,+5-chōme−2−4","5-chōme-2-4+Minamiaoyama,+Minato+City,+Tokyo+107-0062"
港区,35.6422474,139.74451658,東京都港区芝浦4丁目2-12,"〒105-0023,+Tokyo,+Minato+City,+Shibaura,+4-chōme−2−12","4-chōme-2-12+Shibaura,+Minato+City,+Tokyo+105-0023"
港区,35.64008054,139.72821526,東京都港区白金台4丁目1-4,"〒108-0071,+Tokyo,+Minato+City,+Shirokanedai,+4-chōme−1−4","4-chōme-1-4+Shirokanedai,+Minato+City,+Tokyo+108-0071"
港区,35.65587911,139.74096356,東京都港区東麻布2丁目31-1,"〒106-0044,+Tokyo,+Minato+City,+Higashiazabu,+2-chōme−31−1","2-chōme-31-1+Higashiazabu,+Minato+City,+Tokyo+106-0044"
港区,35.65350145,139.73533357,東京都港区麻布十番3丁目4-1,"〒106-0045,+Tokyo,+Minato+City,+Azabujuban,+3-chōme−4−1","3-chōme-4-1+Azabujuban,+Minato+City,+Tokyo+106-0045"
港区,35.65754322,139.75645939,東京都港区浜松町1丁目23-1,"〒105-0013,+Tokyo,+Minato+City,+Hamamatsucho,+1-chōme−23−1","1-chōme-23-1+Hamamatsucho,+Minato+City,+Tokyo+105-0013"
港区,35.66270103,139.75820349,東京都港区東新橋2丁目3-3,"〒105-0021,+Tokyo,+Minato+City,+Higashishinbashi,+2-chōme−3−3","2-chōme-3-3+Higashishinbashi,+Minato+City,+Tokyo+105-0021"
港区,35.66885764,139.71998981,東京都港区南青山2丁目17-13,"〒107-0062,+Tokyo,+Minato+City,+Minamiaoyama,+2-chōme−17−13","2-chōme-17-13+Minamiaoyama,+Minato+City,+Tokyo+107-0062"
港区,35.65889306,139.75607048,東京都港区浜松町1丁目11-2,"〒105-0013,+Tokyo,+Minato+City,+Hamamatsucho,+1-chōme−11−2","1-chōme-11-2+Hamamatsucho,+Minato+City,+Tokyo+105-0013"
港区,35.66866399,139.7485874,東京都港区虎ノ門1丁目16-1,"〒105-0001,+Tokyo,+Minato+City,+Toranomon,+1-chōme−16−1","1-chōme-16-1+Toranomon,+Minato+City,+Tokyo+105-0001"
港区,35.64030325,139.74740531,東京都港区芝浦4丁目9-12,"〒105-0023,+Tokyo,+Minato+City,+Shibaura,+4-chōme−9−12","4-chōme-9-12+Shibaura,+Minato+City,+Tokyo+105-0023"
港区,35.66730879,139.75627847,東京都港区新橋2丁目8-15,"〒105-0004,+Tokyo,+Minato+City,+Shinbashi,+2-chōme−8−15","2-chōme-8-15+Shinbashi,+Minato+City,+Tokyo+105-0004"
港区,35.6661468,139.71855393,東京都港区南青山4丁目8-15,"〒107-0062,+Tokyo,+Minato+City,+Minamiaoyama,+4-chōme−8−15","4-chōme-8-15+Minamiaoyama,+Minato+City,+Tokyo+107-0062"
港区,35.66651059,139.71624578,東京都港区南青山3丁目7-7,"〒107-0062,+Tokyo,+Minato+City,+Minamiaoyama,+3-chōme−7−7","3-chōme-7-7+Minamiaoyama,+Minato+City,+Tokyo+107-0062"
港区,35.66125866,139.72583407,東京都港区西麻布1丁目6-7,"〒106-0031,+Tokyo,+Minato+City,+Nishiazabu,+1-chōme−6−7","1-chōme-6-7+Nishiazabu,+Minato+City,+Tokyo+106-0031"
港区,35.63625321,139.72891259,東京都港区白金台1丁目4-19,"〒108-0071,+Tokyo,+Minato+City,+Shirokanedai,+1-chōme−4−19","1-chōme-4-19+Shirokanedai,+Minato+City,+Tokyo+108-0071"
港区,35.6628053,139.71076585,東京都港区南青山5丁目10-19,"〒107-0062,+Tokyo,+Minato+City,+Minamiaoyama,+5-chōme−10−19","5-chōme-10-19+Minamiaoyama,+Minato+City,+Tokyo+107-0062"
港区,35.64211115,139.7386032,東京都港区三田4丁目10-12,"〒108-0073,+Tokyo,+Minato+City,+Mita,+4-chōme−10−12","4-chōme-10-12+Mita,+Minato+City,+Tokyo+108-0073"
港区,35.65786815,139.75513449,東京都港区浜松町1丁目18-12,"〒105-0013,+Tokyo,+Minato+City,+Hamamatsucho,+1-chōme−18−12","1-chōme-18-12+Hamamatsucho,+Minato+City,+Tokyo+105-0013"
港区,35.65809872,139.75657047,東京都港区浜松町1丁目16-11,"〒105-0013,+Tokyo,+Minato+City,+Hamamatsucho,+1-chōme−16−11","1-chōme-16-11+Hamamatsucho,+Minato+City,+Tokyo+105-0013"
港区,35.64421335,139.72587919,東京都港区白金6丁目6-3,"〒108-0072,+Tokyo,+Minato+City,+Shirokane,+6-chōme−6−3","6-chōme-6-3+Shirokane,+Minato+City,+Tokyo+108-0072"
港区,35.64855507,139.74613563,東京都港区芝5丁目16-4,"〒105-0014,+Tokyo,+Minato+City,+Shiba,+5-chōme−16−4","5-chōme-16-4+Shiba,+Minato+City,+Tokyo+105-0014"
港区,35.66240899,139.74328254,東京都港区虎ノ門5丁目8,"〒105-0001,+Tokyo,+Minato+City,+Toranomon,+5-chōme−8","5-chōme-8+Toranomon,+Minato+City,+Tokyo+105-0001"
港区,35.64525785,139.73226472,東京都港区白金1丁目15-29,"〒108-0072,+Tokyo,+Minato+City,+Shirokane,+1-chōme−15−29","1-chōme-15-29+Shirokane,+Minato+City,+Tokyo+108-0072"
港区,35.66470796,139.71438768,東京都港区南青山3丁目17-3,"〒107-0062,+Tokyo,+Minato+City,+Minamiaoyama,+3-chōme−17−3","3-chōme-17-3+Minamiaoyama,+Minato+City,+Tokyo+107-0062"
港区,35.65535098,139.72537045,東京都港区西麻布3丁目8-19,"〒106-0031,+Tokyo,+Minato+City,+Nishiazabu,+3-chōme−8−19","3-chōme-8-19+Nishiazabu,+Minato+City,+Tokyo+106-0031"
港区,35.64486598,139.72320439,東京都港区白金5丁目14-9,"〒108-0072,+Tokyo,+Minato+City,+Shirokane,+5-chōme−14−9","5-chōme-14-9+Shirokane,+Minato+City,+Tokyo+108-0072"
港区,35.67004077,139.71742054,東京都港区南青山2丁目26-37,"〒107-0062,+Tokyo,+Minato+City,+Minamiaoyama,+2-chōme−26−37","2-chōme-26-37+Minamiaoyama,+Minato+City,+Tokyo+107-0062"
港区,35.65676782,139.7381582,東京都港区東麻布3丁目6-15,"〒106-0044,+Tokyo,+Minato+City,+Higashiazabu,+3-chōme−6−15","3-chōme-6-15+Higashiazabu,+Minato+City,+Tokyo+106-0044"
港区,35.65965642,139.73955242,東京都港区麻布狸穴町56-2,"〒106-0042,+Tokyo,+Minato+City,+Azabumamianacho,+56−2","56-2+Azabumamianacho,+Minato+City,+Tokyo+106-0042"
港区,35.66243358,139.72792828,東京都港区六本木7丁目19-6,"〒106-0032,+Tokyo,+Minato+City,+Rohpongi,+7-chōme−19−6","7-chōme-19-6+Rohpongi,+Minato+City,+Tokyo+106-0032"
港区,35.66865568,139.74973174,東京都港区虎ノ門1丁目12-12,"〒105-0001,+Tokyo,+Minato+City,+Toranomon,+1-chōme−12−12","1-chōme-12-12+Toranomon,+Minato+City,+Tokyo+105-0001"
港区,35.67135206,139.72943614,東京都港区赤坂7丁目4-9,"〒107-0052,+Tokyo,+Minato+City,+Akasaka,+7-chōme−4−9","7-chōme-4-9+Akasaka,+Minato+City,+Tokyo+107-0052"
港区,35.66836136,139.75309259,東京都港区西新橋1丁目11-7,"〒105-0003,+Tokyo,+Minato+City,+Nishishinbashi,+1-chōme−11−7","1-chōme-11-7+Nishishinbashi,+Minato+City,+Tokyo+105-0003"
港区,35.66282565,139.7446463,東京都港区虎ノ門5丁目2-7,"〒105-0001,+Tokyo,+Minato+City,+Toranomon,+5-chōme−2−7","5-chōme-2-7+Toranomon,+Minato+City,+Tokyo+105-0001"
港区,35.66133442,139.75477328,東京都港区新橋6丁目11-9,"〒105-0004,+Tokyo,+Minato+City,+Shinbashi,+6-chōme−11−9","6-chōme-11-9+Shinbashi,+Minato+City,+Tokyo+105-0004"
港区,35.6581423,139.72426211,東京都港区西麻布3丁目17-20,"〒106-0031,+Tokyo,+Minato+City,+Nishiazabu,+3-chōme−17−20","3-chōme-17-20+Nishiazabu,+Minato+City,+Tokyo+106-0031"
港区,35.65551529,139.74187738,東京都港区東麻布2丁目29-6,"〒106-0044,+Tokyo,+Minato+City,+Higashiazabu,+2-chōme−29−6","2-chōme-29-6+Higashiazabu,+Minato+City,+Tokyo+106-0044"
港区,35.66214192,139.72726446,東京都港区西麻布1丁目3-4,"〒106-0031,+Tokyo,+Minato+City,+Nishiazabu,+1-chōme−3−4","1-chōme-3-4+Nishiazabu,+Minato+City,+Tokyo+106-0031"
港区,35.6365228,139.73561201,東京都港区高輪2丁目11-26,"〒108-0074,+Tokyo,+Minato+City,+Takanawa,+2-chōme−11−26","2-chōme-11-26+Takanawa,+Minato+City,+Tokyo+108-0074"
港区,35.67351585,139.73511613,東京都港区赤坂5丁目1-29,"〒107-0052,+Tokyo,+Minato+City,+Akasaka,+5-chōme−1−29","5-chōme-1-29+Akasaka,+Minato+City,+Tokyo+107-0052"
港区,35.65269317,139.7341587,東京都港区麻布十番3丁目9-5,"〒106-0045,+Tokyo,+Minato+City,+Azabujuban,+3-chōme−9−5","3-chōme-9-5+Azabujuban,+Minato+City,+Tokyo+106-0045"
港区,35.64736071,139.74426084,東京都港区三田3丁目1-16,"〒108-0073,+Tokyo,+Minato+City,+Mita,+3-chōme−1−16","3-chōme-1-16+Mita,+Minato+City,+Tokyo+108-0073"
港区,35.65424861,139.73608348,東京都港区麻布十番2丁目18-5,"〒106-0045,+Tokyo,+Minato+City,+Azabujuban,+2-chōme−18−5","2-chōme-18-5+Azabujuban,+Minato+City,+Tokyo+106-0045"
港区,35.65380182,139.75047394,東京都港区芝公園2丁目12-8,"〒105-0011,+Tokyo,+Minato+City,+Shibakoen,+2-chōme−12−8","2-chōme-12-8+Shibakoen,+Minato+City,+Tokyo+105-0011"
港区,35.66871671,139.74683476,東京都港区虎ノ門2丁目3-20,"〒105-0001,+Tokyo,+Minato+City,+Toranomon,+2-chōme−3−20","2-chōme-3-20+Toranomon,+Minato+City,+Tokyo+105-0001"
港区,35.64930167,139.72619841,東京都港区南麻布4丁目9-2,"〒106-0047,+Tokyo,+Minato+City,+Minamiazabu,+4-chōme−9−2","4-chōme-9-2+Minamiazabu,+Minato+City,+Tokyo+106-0047"
港区,35.65903668,139.72574527,東京都港区西麻布3丁目17-40,"〒106-0031,+Tokyo,+Minato+City,+Nishiazabu,+3-chōme−17−40","3-chōme-17-40+Nishiazabu,+Minato+City,+Tokyo+106-0031"
港区,35.67132429,139.72975555,東京都港区赤坂7丁目5-40,"〒107-0052,+Tokyo,+Minato+City,+Akasaka,+7-chōme−5−40","7-chōme-5-40+Akasaka,+Minato+City,+Tokyo+107-0052"
港区,35.64899373,139.73935563,東京都港区三田2丁目18-16,"〒108-0073,+Tokyo,+Minato+City,+Mita,+2-chōme−18−16","2-chōme-18-16+Mita,+Minato+City,+Tokyo+108-0073"
港区,35.66754776,139.7603059,東京都港区新橋1丁目5-4,"〒105-0004,+Tokyo,+Minato+City,+Shinbashi,+1-chōme−5−4","1-chōme-5-4+Shinbashi,+Minato+City,+Tokyo+105-0004"
港区,35.64707764,139.75309066,東京都港区芝浦1丁目14-6,"〒105-0023,+Tokyo,+Minato+City,+Shibaura,+1-chōme−14−6","1-chōme-14-6+Shibaura,+Minato+City,+Tokyo+105-0023"
港区,35.66693941,139.75687009,東京都港区新橋2丁目9-6,"〒105-0004,+Tokyo,+Minato+City,+Shinbashi,+2-chōme−9−6","2-chōme-9-6+Shinbashi,+Minato+City,+Tokyo+105-0004"
港区,35.63412285,139.72721559,東京都港区白金台3丁目11-11,"〒108-0071,+Tokyo,+Minato+City,+Shirokanedai,+3-chōme−11−11","3-chōme-11-11+Shirokanedai,+Minato+City,+Tokyo+108-0071"
港区,35.67060456,139.71581787,東京都港区北青山2丁目12-8,"〒107-0061,+Tokyo,+Minato+City,+Kitaaoyama,+2-chōme−12−8","2-chōme-12-8+Kitaaoyama,+Minato+City,+Tokyo+107-0061"
港区,35.65214092,139.75147393,東京都港区芝2丁目9-3,"〒105-0014,+Tokyo,+Minato+City,+Shiba,+2-chōme−9−3","2-chōme-9-3+Shiba,+Minato+City,+Tokyo+105-0014"
港区,35.64786568,139.7246597,東京都港区南麻布4丁目3-1,"〒106-0047,+Tokyo,+Minato+City,+Minamiazabu,+4-chōme−3−1","4-chōme-3-1+Minamiazabu,+Minato+City,+Tokyo+106-0047"
港区,35.67136894,139.73779099,東京都港区赤坂2丁目15-8,"〒107-0052,+Tokyo,+Minato+City,+Akasaka,+2-chōme−15−8","2-chōme-15-8+Akasaka,+Minato+City,+Tokyo+107-0052"
港区,35.65269008,139.72241248,東京都港区南麻布5丁目10-25,"〒106-0047,+Tokyo,+Minato+City,+Minamiazabu,+5-chōme−10−25","5-chōme-10-25+Minamiazabu,+Minato+City,+Tokyo+106-0047"
港区,35.66703649,139.75206217,東京都港区西新橋2丁目12-1,"〒105-0003,+Tokyo,+Minato+City,+Nishishinbashi,+2-chōme−12−1","2-chōme-12-1+Nishishinbashi,+Minato+City,+Tokyo+105-0003"
港区,35.64824914,139.73063974,東京都港区南麻布3丁目14-3,"〒106-0047,+Tokyo,+Minato+City,+Minamiazabu,+3-chōme−14−3","3-chōme-14-3+Minamiazabu,+Minato+City,+Tokyo+106-0047"
港区,35.63699743,139.72338525,東京都港区白金台5丁目18-6,"〒108-0071,+Tokyo,+Minato+City,+Shirokanedai,+5-chōme−18−6","5-chōme-18-6+Shirokanedai,+Minato+City,+Tokyo+108-0071"
港区,35.63364257,139.73530104,東京都港区高輪3丁目16-25,"〒108-0074,+Tokyo,+Minato+City,+Takanawa,+3-chōme−16−25","3-chōme-16-25+Takanawa,+Minato+City,+Tokyo+108-0074"
港区,35.67850133,139.73252448,東京都港区元赤坂1丁目7-20,"〒107-0051,+Tokyo,+Minato+City,+Motoakasaka,+1-chōme−7−20","1-chōme-7-20+Motoakasaka,+Minato+City,+Tokyo+107-0051"
港区,35.65963746,139.7574509,東京都港区浜松町1丁目3-1,"〒105-0013,+Tokyo,+Minato+City,+Hamamatsucho,+1-chōme−3−1","1-chōme-3-1+Hamamatsucho,+Minato+City,+Tokyo+105-0013"
港区,35.63845287,139.72551001,東京都港区白金台4丁目13-9,"〒108-0071,+Tokyo,+Minato+City,+Shirokanedai,+4-chōme−13−9","4-chōme-13-9+Shirokanedai,+Minato+City,+Tokyo+108-0071"
港区,35.66409452,139.72861705,東京都港区六本木7丁目10-28,"〒106-0032,+Tokyo,+Minato+City,+Rohpongi,+7-chōme−10−28","7-chōme-10-28+Rohpongi,+Minato+City,+Tokyo+106-0032"
港区,35.67189361,139.72779736,東京都港区赤坂8丁目3-11,"〒107-0052,+Tokyo,+Minato+City,+Akasaka,+8-chōme−3−11","8-chōme-3-11+Akasaka,+Minato+City,+Tokyo+107-0052"
港区,35.66014768,139.72630351,東京都港区西麻布3丁目20-3,"〒106-0031,+Tokyo,+Minato+City,+Nishiazabu,+3-chōme−20−3","3-chōme-20-3+Nishiazabu,+Minato+City,+Tokyo+106-0031"
港区,35.66230284,139.72069557,東京都港区西麻布2丁目8-2,"〒106-0031,+Tokyo,+Minato+City,+Nishiazabu,+2-chōme−8−2","2-chōme-8-2+Nishiazabu,+Minato+City,+Tokyo+106-0031"
港区,35.62957941,139.74545312,東京都港区港南1丁目6-27,"〒108-0075,+Tokyo,+Minato+City,+Konan,+1-chōme−6−27","1-chōme-6-27+Konan,+Minato+City,+Tokyo+108-0075"
港区,35.64934398,139.7503408,東京都港区芝4丁目2-10,"〒105-0014,+Tokyo,+Minato+City,+Shiba,+4-chōme−2−10","4-chōme-2-10+Shiba,+Minato+City,+Tokyo+105-0014"
港区,35.64161956,139.73936427,東京都港区三田4丁目17-19,"〒108-0073,+Tokyo,+Minato+City,+Mita,+4-chōme−17−19","4-chōme-17-19+Mita,+Minato+City,+Tokyo+108-0073"
港区,35.65123278,139.75502366,東京都港区芝1丁目9-6,"〒105-0014,+Tokyo,+Minato+City,+Shiba,+1-chōme−9−6","1-chōme-9-6+Shiba,+Minato+City,+Tokyo+105-0014"
港区,35.65672897,139.73949976,東京都港区東麻布2丁目24-3,"〒106-0044,+Tokyo,+Minato+City,+Higashiazabu,+2-chōme−24−3","2-chōme-24-3+Higashiazabu,+Minato+City,+Tokyo+106-0044"
港区,35.62622945,139.73287376,東京都港区高輪4丁目17-2,"〒108-0074,+Tokyo,+Minato+City,+Takanawa,+4-chōme−17−2","4-chōme-17-2+Takanawa,+Minato+City,+Tokyo+108-0074"
港区,35.66251693,139.72892264,東京都港区六本木7丁目17-20,"〒106-0032,+Tokyo,+Minato+City,+Rohpongi,+7-chōme−17−20","7-chōme-17-20+Rohpongi,+Minato+City,+Tokyo+106-0032"
港区,35.65452404,139.75322646,東京都港区芝大門2丁目10-4,"〒105-0012,+Tokyo,+Minato+City,+Shibadaimon,+2-chōme−10−4","2-chōme-10-4+Shibadaimon,+Minato+City,+Tokyo+105-0012"
港区,35.62862087,139.73378748,東京都港区高輪4丁目9-23,"〒108-0074,+Tokyo,+Minato+City,+Takanawa,+4-chōme−9−23","4-chōme-9-23+Takanawa,+Minato+City,+Tokyo+108-0074"
港区,35.64931849,139.73184238,東京都港区南麻布3丁目10-1,"〒106-0047,+Tokyo,+Minato+City,+Minamiazabu,+3-chōme−10−1","3-chōme-10-1+Minamiazabu,+Minato+City,+Tokyo+106-0047"
港区,35.6364951,139.73798681,東京都港区高輪2丁目15-31,"〒108-0074,+Tokyo,+Minato+City,+Takanawa,+2-chōme−15−31","2-chōme-15-31+Takanawa,+Minato+City,+Tokyo+108-0074"
港区,35.65836707,139.71676828,東京都港区南青山7丁目8-15,"〒107-0062,+Tokyo,+Minato+City,+Minamiaoyama,+7-chōme−8−15","7-chōme-8-15+Minamiaoyama,+Minato+City,+Tokyo+107-0062"
港区,35.64900176,139.7281538,東京都港区南麻布4丁目11-2,"〒106-0047,+Tokyo,+Minato+City,+Minamiazabu,+4-chōme−11−2","4-chōme-11-2+Minamiazabu,+Minato+City,+Tokyo+106-0047"
港区,35.63230996,139.75677983,東京都港区港南5丁目8-20,"〒108-0075,+Tokyo,+Minato+City,+Konan,+5-chōme−8−20","5-chōme-8-20+Konan,+Minato+City,+Tokyo+108-0075"
港区,35.66286105,139.71820132,東京都港区南青山4丁目24-2,"〒107-0062,+Tokyo,+Minato+City,+Minamiaoyama,+4-chōme−24−2","4-chōme-24-2+Minamiaoyama,+Minato+City,+Tokyo+107-0062"
港区,35.65610663,139.73248093,東京都港区元麻布3丁目12-4,"〒106-0046,+Tokyo,+Minato+City,+Motoazabu,+3-chōme−12−4","3-chōme-12-4+Motoazabu,+Minato+City,+Tokyo+106-0046"
