District,Latitude,Longitude,Address,ConvertedAddress,FormattedAddress
千代田区,35.70063249,139.74429481,東京都千代田区富士見2丁目9-1,"〒102-0071,+Tokyo,+Chiyoda+City,+Fujimi,+2-chōme−9−1","2-chōme-9-1+Fujimi,+Chiyoda+City,+Tokyo+102-0071"
千代田区,35.69220636,139.77017628,東京都千代田区内神田3丁目18-5,"〒101-0047,+Tokyo,+Chiyoda+City,+Uchikanda,+3-chōme−18−5","3-chōme-18-5+Uchikanda,+Chiyoda+City,+Tokyo+101-0047"
千代田区,35.70206638,139.77093693,東京都千代田区外神田3丁目8-16,"〒101-0021,+Tokyo,+Chiyoda+City,+Sotokanda,+3-chōme−8−16","3-chōme-8-16+Sotokanda,+Chiyoda+City,+Tokyo+101-0021"
千代田区,35.69110564,139.73872344,東京都千代田区九段南4丁目7-7,"〒102-0074,+Tokyo,+Chiyoda+City,+Kudanminami,+4-chōme−7−7","4-chōme-7-7+Kudanminami,+Chiyoda+City,+Tokyo+102-0074"
千代田区,35.69747274,139.7819223,東京都千代田区東神田3丁目6-3,"〒101-0031,+Tokyo,+Chiyoda+City,+Higashikanda,+3-chōme−6−3","3-chōme-6-3+Higashikanda,+Chiyoda+City,+Tokyo+101-0031"
千代田区,35.69929732,139.77391179,東京都千代田区神田相生町1,"〒101-0029,+Tokyo,+Chiyoda+City,+Kanda+aioicho,+1","1+Kanda+aioicho,+Chiyoda+City,+Tokyo+101-0029"
千代田区,35.68080408,139.74106255,東京都千代田区平河町2丁目12-14,"〒102-0093,+Tokyo,+Chiyoda+City,+Hirakawacho,+2-chōme−12−14","2-chōme-12-14+Hirakawacho,+Chiyoda+City,+Tokyo+102-0093"
千代田区,35.68641434,139.73287413,東京都千代田区六番町11-9,"〒102-0085,+Tokyo,+Chiyoda+City,+Rokubancho,+11−9","11-9+Rokubancho,+Chiyoda+City,+Tokyo+102-0085"
千代田区,35.69195912,139.76881807,東京都千代田区内神田2丁目14-10,"〒101-0047,+Tokyo,+Chiyoda+City,+Uchikanda,+2-chōme−14−10","2-chōme-14-10+Uchikanda,+Chiyoda+City,+Tokyo+101-0047"
千代田区,35.69331102,139.74175088,東京都千代田区九段北3丁目2-26,"〒102-0073,+Tokyo,+Chiyoda+City,+Kudankita,+3-chōme−2−26","3-chōme-2-26+Kudankita,+Chiyoda+City,+Tokyo+102-0073"
千代田区,35.69511406,139.75892713,東京都千代田区神田神保町1丁目13-8,"〒101-0051,+Tokyo,+Chiyoda+City,+Kanda+jinbocho,+1-chōme−13−8","1-chōme-13-8+Kanda+jinbocho,+Chiyoda+City,+Tokyo+101-0051"
千代田区,35.69097028,139.76620444,東京都千代田区内神田1丁目11-13,"〒101-0047,+Tokyo,+Chiyoda+City,+Uchikanda,+1-chōme−11−13","1-chōme-11-13+Uchikanda,+Chiyoda+City,+Tokyo+101-0047"
千代田区,35.69528632,139.76111582,東京都千代田区神田神保町1丁目21-6,"〒101-0051,+Tokyo,+Chiyoda+City,+Kanda+jinbocho,+1-chōme−21−6","1-chōme-21-6+Kanda+jinbocho,+Chiyoda+City,+Tokyo+101-0051"
千代田区,35.68196229,139.74123471,東京都千代田区平河町1丁目7-9,"〒102-0093,+Tokyo,+Chiyoda+City,+Hirakawacho,+1-chōme−7−9","1-chōme-7-9+Hirakawacho,+Chiyoda+City,+Tokyo+102-0093"
千代田区,35.6980109,139.75681052,東京都千代田区神田神保町2丁目26-7,"〒101-0051,+Tokyo,+Chiyoda+City,+Kanda+jinbocho,+2-chōme−26−7","2-chōme-26-7+Kanda+jinbocho,+Chiyoda+City,+Tokyo+101-0051"
千代田区,35.69177297,139.76662382,東京都千代田区内神田1丁目17-5,"〒101-0047,+Tokyo,+Chiyoda+City,+Uchikanda,+1-chōme−17−5","1-chōme-17-5+Uchikanda,+Chiyoda+City,+Tokyo+101-0047"
千代田区,35.6953503,139.76465995,東京都千代田区神田小川町2丁目14-9,"〒101-0052,+Tokyo,+Chiyoda+City,+Kanda+Ogawamachi,+2-chōme−14−9","2-chōme-14-9+Kanda+Ogawamachi,+Chiyoda+City,+Tokyo+101-0052"
千代田区,35.69666135,139.76808184,東京都千代田区神田淡路町2丁目6-10,"〒101-0063,+Tokyo,+Chiyoda+City,+Kanda+awajicho,+2-chōme−6−10","2-chōme-6-10+Kanda+awajicho,+Chiyoda+City,+Tokyo+101-0063"
千代田区,35.70404952,139.77244506,東京都千代田区外神田5丁目2-11,"〒101-0021,+Tokyo,+Chiyoda+City,+Sotokanda,+5-chōme−2−11","5-chōme-2-11+Sotokanda,+Chiyoda+City,+Tokyo+101-0021"
千代田区,35.69503364,139.76371838,東京都千代田区神田小川町2丁目6-26,"〒101-0052,+Tokyo,+Chiyoda+City,+Kanda+Ogawamachi,+2-chōme−6−26","2-chōme-6-26+Kanda+Ogawamachi,+Chiyoda+City,+Tokyo+101-0052"
千代田区,35.69989177,139.77645322,東京都千代田区神田和泉町1-2-9,"〒101-0024,+Tokyo,+Chiyoda+City,+Kanda+Izumicho,+1−2−9","1-2-9+Kanda+Izumicho,+Chiyoda+City,+Tokyo+101-0024"
千代田区,35.6891344,139.76759607,東京都千代田区内神田2丁目1-8,"〒101-0047,+Tokyo,+Chiyoda+City,+Uchikanda,+2-chōme−1−8","2-chōme-1-8+Uchikanda,+Chiyoda+City,+Tokyo+101-0047"
千代田区,35.69211203,139.77429538,東京都千代田区神田紺屋町16,"〒101-0035,+Tokyo,+Chiyoda+City,+Kanda+Konyacho,+16","16+Kanda+Konyacho,+Chiyoda+City,+Tokyo+101-0035"
千代田区,35.69478139,139.7822196,東京都千代田区東神田1丁目16-12,"〒101-0031,+Tokyo,+Chiyoda+City,+Higashikanda,+1-chōme−16−12","1-chōme-16-12+Higashikanda,+Chiyoda+City,+Tokyo+101-0031"
千代田区,35.68990848,139.73620426,東京都千代田区五番町5-6,"〒102-0076,+Tokyo,+Chiyoda+City,+Gobancho,+5−6","5-6+Gobancho,+Chiyoda+City,+Tokyo+102-0076"
千代田区,35.69342775,139.74447564,東京都千代田区九段南2丁目4-13,"〒102-0074,+Tokyo,+Chiyoda+City,+Kudanminami,+2-chōme−4−13","2-chōme-4-13+Kudanminami,+Chiyoda+City,+Tokyo+102-0074"
千代田区,35.69804978,139.75679385,東京都千代田区神田神保町2丁目26-8,"〒101-0051,+Tokyo,+Chiyoda+City,+Kanda+jinbocho,+2-chōme−26−8","2-chōme-26-8+Kanda+jinbocho,+Chiyoda+City,+Tokyo+101-0051"
千代田区,35.70269961,139.77000365,東京都千代田区外神田3丁目6-11,"〒101-0021,+Tokyo,+Chiyoda+City,+Sotokanda,+3-chōme−6−11","3-chōme-6-11+Sotokanda,+Chiyoda+City,+Tokyo+101-0021"
千代田区,35.70348841,139.77000362,東京都千代田区外神田6丁目5-3,"〒101-0021,+Tokyo,+Chiyoda+City,+Sotokanda,+6-chōme−5−3","6-chōme-5-3+Sotokanda,+Chiyoda+City,+Tokyo+101-0021"
千代田区,35.68639515,139.7425122,東京都千代田区一番町23-3,"〒102-0082,+Tokyo,+Chiyoda+City,+Ichibancho,+23−3","23-3+Ichibancho,+Chiyoda+City,+Tokyo+102-0082"
千代田区,35.69642778,139.75824379,東京都千代田区神田神保町1丁目12-2,"〒101-0051,+Tokyo,+Chiyoda+City,+Kanda+jinbocho,+1-chōme−12−2","1-chōme-12-2+Kanda+jinbocho,+Chiyoda+City,+Tokyo+101-0051"
千代田区,35.69157848,139.76383795,東京都千代田区神田錦町1丁目13-1,"〒101-0054,+Tokyo,+Chiyoda+City,+Kanda+Nishikicho,+1-chōme−13−1","1-chōme-13-1+Kanda+Nishikicho,+Chiyoda+City,+Tokyo+101-0054"
千代田区,35.69302562,139.76689874,東京都千代田区神田司町2丁目5-1,"〒101-0048,+Tokyo,+Chiyoda+City,+Kanda+Tsukasamachi,+2-chōme−5−1","2-chōme-5-1+Kanda+Tsukasamachi,+Chiyoda+City,+Tokyo+101-0048"
千代田区,35.70001124,139.77795308,東京都千代田区神田和泉町1-10-8,"〒101-0024,+Tokyo,+Chiyoda+City,+Kanda+Izumicho,+1−10−8","1-10-8+Kanda+Izumicho,+Chiyoda+City,+Tokyo+101-0024"
千代田区,35.67753014,139.76679382,東京都千代田区丸の内1丁目11-6,"〒100-0005,+Tokyo,+Chiyoda+City,+Marunochi,+1-chōme−11−6","1-chōme-11-6+Marunochi,+Chiyoda+City,+Tokyo+100-0005"
千代田区,35.68858079,139.73387396,東京都千代田区六番町6-20,"〒102-0085,+Tokyo,+Chiyoda+City,+Rokubancho,+6−20","6-20+Rokubancho,+Chiyoda+City,+Tokyo+102-0085"
千代田区,35.69531973,139.76385725,東京都千代田区神田小川町2丁目8-27,"〒101-0052,+Tokyo,+Chiyoda+City,+Kanda+Ogawamachi,+2-chōme−8−27","2-chōme-8-27+Kanda+Ogawamachi,+Chiyoda+City,+Tokyo+101-0052"
千代田区,35.69226122,139.74458123,東京都千代田区三番町30-2,"〒102-0075,+Tokyo,+Chiyoda+City,+Sanbancho,+30−2","30-2+Sanbancho,+Chiyoda+City,+Tokyo+102-0075"
千代田区,35.69291996,139.76245469,東京都千代田区神田錦町3丁目2-1,"〒101-0054,+Tokyo,+Chiyoda+City,+Kanda+Nishikicho,+3-chōme−2−1","3-chōme-2-1+Kanda+Nishikicho,+Chiyoda+City,+Tokyo+101-0054"
千代田区,35.70113542,139.75215801,東京都千代田区神田三崎町3丁目4-6,"〒101-0061,+Tokyo,+Chiyoda+City,+Kanda+Misakicho,+3-chōme−4−6","3-chōme-4-6+Kanda+Misakicho,+Chiyoda+City,+Tokyo+101-0061"
千代田区,35.68518949,139.73333803,東京都千代田区麹町6丁目2-30,"〒102-0083,+Tokyo,+Chiyoda+City,+Kojimachi,+6-chōme−2−30","6-chōme-2-30+Kojimachi,+Chiyoda+City,+Tokyo+102-0083"
千代田区,35.69496686,139.75918544,東京都千代田区神田神保町1丁目29-4,"〒101-0051,+Tokyo,+Chiyoda+City,+Kanda+jinbocho,+1-chōme−29−4","1-chōme-29-4+Kanda+jinbocho,+Chiyoda+City,+Tokyo+101-0051"
千代田区,35.69508376,139.76839576,東京都千代田区神田須田町1丁目6-9,"〒101-0041,+Tokyo,+Chiyoda+City,+Kanda+Sudacho,+1-chōme−6−9","1-chōme-6-9+Kanda+Sudacho,+Chiyoda+City,+Tokyo+101-0041"
千代田区,35.69155366,139.77058738,東京都千代田区鍛冶町2丁目13-8,"〒101-0044,+Tokyo,+Chiyoda+City,+Kajicho,+2-chōme−13−8","2-chōme-13-8+Kajicho,+Chiyoda+City,+Tokyo+101-0044"
千代田区,35.70207477,139.7733645,東京都千代田区外神田4丁目13-5,"〒101-0021,+Tokyo,+Chiyoda+City,+Sotokanda,+4-chōme−13−5","4-chōme-13-5+Sotokanda,+Chiyoda+City,+Tokyo+101-0021"
千代田区,35.69484799,139.78043642,東京都千代田区東神田1丁目11-14,"〒101-0031,+Tokyo,+Chiyoda+City,+Higashikanda,+1-chōme−11−14","1-chōme-11-14+Higashikanda,+Chiyoda+City,+Tokyo+101-0031"
千代田区,35.69685277,139.7596881,東京都千代田区神田神保町1丁目22-7,"〒101-0051,+Tokyo,+Chiyoda+City,+Kanda+jinbocho,+1-chōme−22−7","1-chōme-22-7+Kanda+jinbocho,+Chiyoda+City,+Tokyo+101-0051"
千代田区,35.68647839,139.73890139,東京都千代田区一番町10-7,"〒102-0082,+Tokyo,+Chiyoda+City,+Ichibancho,+10−7","10-7+Ichibancho,+Chiyoda+City,+Tokyo+102-0082"
千代田区,35.6821678,139.74076807,東京都千代田区平河町1丁目7-12,"〒102-0093,+Tokyo,+Chiyoda+City,+Hirakawacho,+1-chōme−7−12","1-chōme-7-12+Hirakawacho,+Chiyoda+City,+Tokyo+102-0093"
千代田区,35.68385932,139.74213733,東京都千代田区麹町1丁目3-6,"〒102-0083,+Tokyo,+Chiyoda+City,+Kojimachi,+1-chōme−3−6","1-chōme-3-6+Kojimachi,+Chiyoda+City,+Tokyo+102-0083"
千代田区,35.68554521,139.74100125,東京都千代田区麹町2丁目14-2,"〒102-0083,+Tokyo,+Chiyoda+City,+Kojimachi,+2-chōme−14−2","2-chōme-14-2+Kojimachi,+Chiyoda+City,+Tokyo+102-0083"
千代田区,35.6966919,139.76794574,東京都千代田区神田淡路町2丁目6-8,"〒101-0063,+Tokyo,+Chiyoda+City,+Kanda+awajicho,+2-chōme−6−8","2-chōme-6-8+Kanda+awajicho,+Chiyoda+City,+Tokyo+101-0063"
千代田区,35.69968049,139.76938993,東京都千代田区外神田1丁目6-2,"〒101-0021,+Tokyo,+Chiyoda+City,+Sotokanda,+1-chōme−6−2","1-chōme-6-2+Sotokanda,+Chiyoda+City,+Tokyo+101-0021"
千代田区,35.69601649,139.74982508,東京都千代田区九段北1丁目14-21,"〒102-0073,+Tokyo,+Chiyoda+City,+Kudankita,+1-chōme−14−21","1-chōme-14-21+Kudankita,+Chiyoda+City,+Tokyo+102-0073"
千代田区,35.70029377,139.74894721,東京都千代田区飯田橋2丁目10-8,"〒102-0072,+Tokyo,+Chiyoda+City,+Iidabashi,+2-chōme−10−8","2-chōme-10-8+Iidabashi,+Chiyoda+City,+Tokyo+102-0072"
千代田区,35.69216115,139.74169537,東京都千代田区九段南3丁目4-13,"〒102-0074,+Tokyo,+Chiyoda+City,+Kudanminami,+3-chōme−4−13","3-chōme-4-13+Kudanminami,+Chiyoda+City,+Tokyo+102-0074"
千代田区,35.6926648,139.77632296,東京都千代田区岩本町2丁目8-2,"〒101-0032,+Tokyo,+Chiyoda+City,+Iwamotocho,+2-chōme−8−2","2-chōme-8-2+Iwamotocho,+Chiyoda+City,+Tokyo+101-0032"
千代田区,35.69471688,139.75870494,東京都千代田区神田神保町1丁目33,"〒101-0051,+Tokyo,+Chiyoda+City,+Kanda+jinbocho,+1-chōme−33","1-chōme-33+Kanda+jinbocho,+Chiyoda+City,+Tokyo+101-0051"
千代田区,35.69266105,139.74017604,東京都千代田区九段北4丁目1-3,"〒102-0073,+Tokyo,+Chiyoda+City,+Kudankita,+4-chōme−1−3","4-chōme-1-3+Kudankita,+Chiyoda+City,+Tokyo+102-0073"
千代田区,35.6994359,139.76283495,東京都千代田区神田駿河台2丁目1-7,"〒101-0062,+Tokyo,+Chiyoda+City,+Kanda+Surugadai,+2-chōme−1−7","2-chōme-1-7+Kanda+Surugadai,+Chiyoda+City,+Tokyo+101-0062"
千代田区,35.69521415,139.76291567,東京都千代田区神田小川町3丁目4-5,"〒101-0052,+Tokyo,+Chiyoda+City,+Kanda+Ogawamachi,+3-chōme−4−5","3-chōme-4-5+Kanda+Ogawamachi,+Chiyoda+City,+Tokyo+101-0052"
千代田区,35.69701071,139.74554763,東京都千代田区富士見1丁目11-18,"〒102-0071,+Tokyo,+Chiyoda+City,+Fujimi,+1-chōme−11−18","1-chōme-11-18+Fujimi,+Chiyoda+City,+Tokyo+102-0071"
千代田区,35.67644616,139.73822962,東京都千代田区永田町2丁目14-2,"〒100-0014,+Tokyo,+Chiyoda+City,+Nagatacho,+2-chōme−14−2","2-chōme-14-2+Nagatacho,+Chiyoda+City,+Tokyo+100-0014"
千代田区,35.69179178,139.74282585,東京都千代田区三番町24-8,"〒102-0075,+Tokyo,+Chiyoda+City,+Sanbancho,+24−8","24-8+Sanbancho,+Chiyoda+City,+Tokyo+102-0075"
千代田区,35.69481697,139.76266293,東京都千代田区神田小川町3丁目2-4,"〒101-0052,+Tokyo,+Chiyoda+City,+Kanda+Ogawamachi,+3-chōme−2−4","3-chōme-2-4+Kanda+Ogawamachi,+Chiyoda+City,+Tokyo+101-0052"
千代田区,35.67709338,139.74100436,東京都千代田区永田町2丁目20,"〒100-0014,+Tokyo,+Chiyoda+City,+Nagatacho,+2-chōme−20","2-chōme-20+Nagatacho,+Chiyoda+City,+Tokyo+100-0014"
千代田区,35.70022225,139.7752422,東京都千代田区神田松永町17-5,"〒101-0023,+Tokyo,+Chiyoda+City,+Kanda+Matsunagacho,+17−5","17-5+Kanda+Matsunagacho,+Chiyoda+City,+Tokyo+101-0023"
千代田区,35.68448963,139.73540177,東京都千代田区麹町4丁目6-5,"〒102-0083,+Tokyo,+Chiyoda+City,+Kojimachi,+4-chōme−6−5","4-chōme-6-5+Kojimachi,+Chiyoda+City,+Tokyo+102-0083"
千代田区,35.69642823,139.77487571,東京都千代田区神田岩本町1-20,"〒101-0033,+Tokyo,+Chiyoda+City,+Kanda+iwamotocho,+1−20","1-20+Kanda+iwamotocho,+Chiyoda+City,+Tokyo+101-0033"
千代田区,35.69207865,139.77230388,東京都千代田区鍛冶町2丁目5-2,"〒101-0044,+Tokyo,+Chiyoda+City,+Kajicho,+2-chōme−5−2","2-chōme-5-2+Kajicho,+Chiyoda+City,+Tokyo+101-0044"
千代田区,35.69531978,139.76570986,東京都千代田区神田淡路町1丁目19-8,"〒101-0063,+Tokyo,+Chiyoda+City,+Kanda+awajicho,+1-chōme−19−8","1-chōme-19-8+Kanda+awajicho,+Chiyoda+City,+Tokyo+101-0063"
千代田区,35.70104637,139.74569745,東京都千代田区富士見2丁目6-10,"〒102-0071,+Tokyo,+Chiyoda+City,+Fujimi,+2-chōme−6−10","2-chōme-6-10+Fujimi,+Chiyoda+City,+Tokyo+102-0071"
千代田区,35.70002999,139.75210529,東京都千代田区神田三崎町3丁目3-9,"〒101-0061,+Tokyo,+Chiyoda+City,+Kanda+Misakicho,+3-chōme−3−9","3-chōme-3-9+Kanda+Misakicho,+Chiyoda+City,+Tokyo+101-0061"
千代田区,35.69331463,139.77282601,東京都千代田区神田富山町24-11,"〒101-0043,+Tokyo,+Chiyoda+City,+Kanda+Tomiyamacho,+24−11","24-11+Kanda+Tomiyamacho,+Chiyoda+City,+Tokyo+101-0043"
千代田区,35.6908731,139.76770432,東京都千代田区内神田2丁目10-4,"〒101-0047,+Tokyo,+Chiyoda+City,+Uchikanda,+2-chōme−10−4","2-chōme-10-4+Uchikanda,+Chiyoda+City,+Tokyo+101-0047"
千代田区,35.69686964,139.76695414,東京都千代田区神田淡路町2丁目19-3,"〒101-0063,+Tokyo,+Chiyoda+City,+Kanda+awajicho,+2-chōme−19−3","2-chōme-19-3+Kanda+awajicho,+Chiyoda+City,+Tokyo+101-0063"
千代田区,35.69630847,139.76278786,東京都千代田区神田小川町3丁目26-24,"〒101-0052,+Tokyo,+Chiyoda+City,+Kanda+Ogawamachi,+3-chōme−26−24","3-chōme-26-24+Kanda+Ogawamachi,+Chiyoda+City,+Tokyo+101-0052"
千代田区,35.69591695,139.76629591,東京都千代田区神田淡路町1丁目15-14,"〒101-0063,+Tokyo,+Chiyoda+City,+Kanda+awajicho,+1-chōme−15−14","1-chōme-15-14+Kanda+awajicho,+Chiyoda+City,+Tokyo+101-0063"
千代田区,35.69073074,139.74085939,東京都千代田区三番町18-11,"〒102-0075,+Tokyo,+Chiyoda+City,+Sanbancho,+18−11","18-11+Sanbancho,+Chiyoda+City,+Tokyo+102-0075"
千代田区,35.69180344,139.76337688,東京都千代田区神田錦町2丁目5-27,"〒101-0054,+Tokyo,+Chiyoda+City,+Kanda+Nishikicho,+2-chōme−5−27","2-chōme-5-27+Kanda+Nishikicho,+Chiyoda+City,+Tokyo+101-0054"
千代田区,35.68113461,139.74169303,東京都千代田区平河町2丁目11-1,"〒102-0093,+Tokyo,+Chiyoda+City,+Hirakawacho,+2-chōme−11−1","2-chōme-11-1+Hirakawacho,+Chiyoda+City,+Tokyo+102-0093"
千代田区,35.69417019,139.77617847,東京都千代田区岩本町2丁目5-10,"〒101-0032,+Tokyo,+Chiyoda+City,+Iwamotocho,+2-chōme−5−10","2-chōme-5-10+Iwamotocho,+Chiyoda+City,+Tokyo+101-0032"
千代田区,35.70056929,139.76962321,東京都千代田区外神田3丁目2-4,"〒101-0021,+Tokyo,+Chiyoda+City,+Sotokanda,+3-chōme−2−4","3-chōme-2-4+Sotokanda,+Chiyoda+City,+Tokyo+101-0021"
千代田区,35.70037178,139.75817698,東京都千代田区神田猿楽町2丁目8-5,"〒101-0064,+Tokyo,+Chiyoda+City,+Kanda+sarugakucho,+2-chōme−8−5","2-chōme-8-5+Kanda+sarugakucho,+Chiyoda+City,+Tokyo+101-0064"
千代田区,35.69025095,139.76755436,東京都千代田区内神田2丁目5-9,"〒101-0047,+Tokyo,+Chiyoda+City,+Uchikanda,+2-chōme−5−9","2-chōme-5-9+Uchikanda,+Chiyoda+City,+Tokyo+101-0047"
千代田区,35.69968823,139.74718072,東京都千代田区飯田橋4丁目3-6,"〒102-0072,+Tokyo,+Chiyoda+City,+Iidabashi,+4-chōme−3−6","4-chōme-3-6+Iidabashi,+Chiyoda+City,+Tokyo+102-0072"
千代田区,35.69403382,139.76633764,東京都千代田区神田美土代町11-6,"〒101-0053,+Tokyo,+Chiyoda+City,+Kanda+mitoshirocho,+11−6","11-6+Kanda+mitoshirocho,+Chiyoda+City,+Tokyo+101-0053"
千代田区,35.70126924,139.77068976,東京都千代田区外神田3丁目10-3,"〒101-0021,+Tokyo,+Chiyoda+City,+Sotokanda,+3-chōme−10−3","3-chōme-10-3+Sotokanda,+Chiyoda+City,+Tokyo+101-0021"
