District,Latitude,Longitude,Address
中央区,35.69327332,139.78602767,東京都中央区東日本橋2丁目9-7
中央区,35.67183368,139.77181585,東京都中央区銀座1丁目28-13
中央区,35.69097911,139.78496396,東京都中央区東日本橋1丁目1-9
中央区,35.67221703,139.77361568,東京都中央区新富1丁目7-12
中央区,35.66621775,139.77532410,東京都中央区築地7丁目10-13
中央区,35.68851813,139.77931454,東京都中央区日本橋堀留町1丁目4-8
中央区,35.66515110,139.77123006,東京都中央区築地4丁目14-19
中央区,35.69179559,139.78168921,東京都中央区日本橋横山町3-1
中央区,35.65720760,139.77336630,東京都中央区勝どき5丁目2-15
中央区,35.66742620,139.78450384,東京都中央区佃2丁目4-6
中央区,35.69552299,139.78307783,東京都中央区日本橋馬喰町2丁目2-12
中央区,35.66634857,139.78543436,東京都中央区佃2丁目13-9
中央区,35.66609550,139.77355204,東京都中央区築地7丁目5-1
中央区,35.66973135,139.77914864,東京都中央区湊3丁目10-8
中央区,35.67607498,139.77577923,東京都中央区八丁堀2丁目10-5
中央区,35.67865817,139.78143421,東京都中央区新川1丁目3-2
中央区,35.67584997,139.77418492,東京都中央区八丁堀3丁目5-7
中央区,35.67007549,139.76937446,東京都中央区銀座3丁目14-15
中央区,35.68585443,139.77524277,東京都中央区日本橋室町1丁目12-14
中央区,35.66593970,139.76361122,東京都中央区銀座8丁目16-13
中央区,35.67221149,139.77427395,東京都中央区新富1丁目9-5
中央区,35.66423480,139.78097371,東京都中央区月島1丁目16-9
中央区,35.68539642,139.78585300,東京都中央区日本橋人形町2丁目34-1
中央区,35.68875163,139.78693333,東京都中央区日本橋浜町2丁目36-8
中央区,35.68476883,139.79023876,東京都中央区日本橋浜町3丁目27-6
中央区,35.66735115,139.78245679,東京都中央区佃1丁目3-5
中央区,35.69032061,139.77572310,東京都中央区日本橋本町4丁目10-2
中央区,35.69303726,139.78680817,東京都中央区東日本橋2丁目12-7
中央区,35.68794591,139.77714808,東京都中央区日本橋小舟町4-5
中央区,35.67386671,139.76842438,東京都中央区銀座1丁目8-9
中央区,35.67111168,139.77684323,東京都中央区入船3丁目6-3
中央区,35.65716878,139.77564111,東京都中央区勝どき4丁目10-6
中央区,35.66073522,139.78218764,東京都中央区月島4丁目8-16
中央区,35.69223167,139.78197805,東京都中央区日本橋横山町3-6
中央区,35.68863481,139.78061998,東京都中央区日本橋堀留町2丁目3-3
中央区,35.68867108,139.78632783,東京都中央区日本橋浜町2丁目35-4
中央区,35.69065953,139.77877561,東京都中央区日本橋小伝馬町12-3
中央区,35.68329666,139.78577254,東京都中央区日本橋蛎殻町2丁目7-3
中央区,35.66883935,139.76286396,東京都中央区銀座7丁目9-16
中央区,35.66683180,139.78375392,東京都中央区佃1丁目9-4
中央区,35.66478731,139.77344655,東京都中央区築地6丁目8-4
中央区,35.68346321,139.78225060,東京都中央区日本橋蛎殻町1丁目14-12
中央区,35.66440699,139.78081816,東京都中央区月島1丁目16-12
中央区,35.67821085,139.77557916,東京都中央区八丁堀1丁目3-9
中央区,35.68305481,139.77767879,東京都中央区日本橋1丁目20-7
中央区,35.68192745,139.78870846,東京都中央区日本橋箱崎町43-9
中央区,35.66630938,139.77407699,東京都中央区築地7丁目4-4
中央区,35.67456659,139.76709114,東京都中央区銀座1丁目5-8
中央区,35.68852113,139.78749441,東京都中央区日本橋浜町2丁目38-9
中央区,35.66479568,139.77498530,東京都中央区築地7丁目16-10
中央区,35.66655132,139.78530102,東京都中央区佃2丁目11-10
中央区,35.68092753,139.78747804,東京都中央区日本橋箱崎町32-8
中央区,35.66507898,139.77491864,東京都中央区築地7丁目15-12
中央区,35.66187116,139.78059328,東京都中央区月島3丁目13-9
中央区,35.66955620,139.77286307,東京都中央区築地2丁目7-6
中央区,35.66708987,139.77482411,東京都中央区明石町11-15
中央区,35.67281403,139.76798280,東京都中央区銀座2丁目8-7
中央区,35.68084417,139.78641148,東京都中央区日本橋箱崎町23
中央区,35.66623148,139.76939406,東京都中央区築地4丁目5-7
中央区,35.68758746,139.77144303,東京都中央区日本橋本石町3丁目3-15
中央区,35.66102135,139.78400414,東京都中央区月島4丁目4-3
中央区,35.68965144,139.78327527,東京都中央区日本橋久松町3-5
中央区,35.69129573,139.78431956,東京都中央区東日本橋3丁目7-6
中央区,35.67789154,139.77931497,東京都中央区日本橋茅場町3丁目12-2
中央区,35.67211979,139.77269076,東京都中央区新富2丁目2-1
中央区,35.66046567,139.77686587,東京都中央区勝どき1丁目3-8
中央区,35.67369997,139.76518023,東京都中央区銀座3丁目2-1
中央区,35.68341044,139.78209785,東京都中央区日本橋蛎殻町1丁目14-14
中央区,35.68563513,139.77987572,東京都中央区日本橋人形町3丁目1-3
中央区,35.67329728,139.76684677,東京都中央区銀座2丁目6-9
中央区,35.68626591,139.79098864,東京都中央区日本橋浜町3丁目39-6
中央区,35.68276893,139.78568090,東京都中央区日本橋蛎殻町2丁目2-4
中央区,35.68887941,139.78717775,東京都中央区日本橋浜町2丁目37-9
中央区,35.68231076,139.78969447,東京都中央区日本橋中洲1-1
中央区,35.67896933,139.78429506,東京都中央区日本橋箱崎町1-5
中央区,35.67786106,139.78214251,東京都中央区新川1丁目7-3
中央区,35.66569274,139.77262436,東京都中央区築地6丁目1-6
中央区,35.67474753,139.78228984,東京都中央区新川2丁目17-9
中央区,35.68682941,139.77859523,東京都中央区日本橋小舟町11-16
中央区,35.66467895,139.77204944,東京都中央区築地6丁目21-9
中央区,35.68353255,139.77858702,東京都中央区日本橋兜町1-12
中央区,35.67515850,139.77898454,東京都中央区八丁堀3丁目27-2
中央区,35.68942091,139.78333361,東京都中央区日本橋富沢町15-2
中央区,35.69209551,139.77970047,東京都中央区日本橋小伝馬町16-17
中央区,35.68057198,139.78641149,東京都中央区日本橋箱崎町24-1
中央区,35.67043911,139.76073629,東京都中央区銀座7丁目3-6
中央区,35.69134567,139.78239194,東京都中央区東日本橋3丁目3-5
中央区,35.67534450,139.77575426,東京都中央区八丁堀3丁目16-9
中央区,35.69110400,139.78134204,東京都中央区日本橋大伝馬町13-10
中央区,35.66216001,139.78012387,東京都中央区月島3丁目15-3
中央区,35.66479588,139.78231524,東京都中央区月島1丁目10-10
中央区,35.66266232,139.76491402,東京都中央区築地5丁目6-4
中央区,35.69402315,139.78270292,東京都中央区日本橋馬喰町1丁目10-2
中央区,35.67157821,139.77336573,東京都中央区新富2丁目4-4
中央区,35.66936181,139.77382134,東京都中央区築地2丁目4-6
中央区,35.67561947,139.77576536,東京都中央区八丁堀3丁目15-10
中央区,35.65954351,139.77544936,東京都中央区勝どき3丁目3-3
中央区,35.67799154,139.77969549,東京都中央区日本橋茅場町2丁目16-9
中央区,35.66911151,139.76164460,東京都中央区銀座7丁目7-12
中央区,35.67021185,139.77951248,東京都中央区湊3丁目9-4
中央区,35.67306947,139.76473584,東京都中央区銀座3丁目2-12
中央区,35.68014978,139.78532826,東京都中央区日本橋箱崎町18-11
中央区,35.67360001,139.76637457,東京都中央区銀座2丁目5-15
中央区,35.67168364,139.76958826,東京都中央区銀座2丁目12-7
中央区,35.68273838,139.78520872,東京都中央区日本橋蛎殻町1丁目38-13
中央区,35.66537887,139.77222440,東京都中央区築地6丁目1-10
中央区,35.68163581,139.78840571,東京都中央区日本橋箱崎町40-7
中央区,35.66728952,139.76261682,東京都中央区銀座8丁目12-11
中央区,35.69037342,139.77746740,東京都中央区日本橋小伝馬町4-11
中央区,35.66319879,139.78038214,東京都中央区月島3丁目6-7
中央区,35.66234895,139.78305138,東京都中央区月島2丁目14-7
中央区,35.69356211,139.78335566,東京都中央区日本橋馬喰町1丁目11-20
中央区,35.68609909,139.78464752,東京都中央区日本橋人形町2丁目21-5
中央区,35.65506356,139.77931032,東京都中央区晴海3丁目7-1
中央区,35.66903695,139.77797377,東京都中央区明石町3-11
中央区,35.68915992,139.78703053,東京都中央区日本橋浜町2丁目37-5
中央区,35.66455152,139.78424008,東京都中央区月島1丁目3-7
中央区,35.68562691,139.78404203,東京都中央区日本橋人形町2丁目10-11
中央区,35.68557952,139.77762313,東京都中央区日本橋本町1丁目8-5
中央区,35.66973382,139.76758296,東京都中央区銀座4丁目12-20
中央区,35.68988737,139.77767018,東京都中央区日本橋小伝馬町1-13
中央区,35.66678180,139.78372615,東京都中央区佃1丁目9-5
中央区,35.67156422,139.76981325,東京都中央区銀座2丁目13-15
中央区,35.66093525,139.78409024,東京都中央区月島4丁目4-4
中央区,35.66982252,139.76074188,東京都中央区銀座7丁目4-12
中央区,35.65664091,139.76962775,東京都中央区勝どき5丁目13-2
中央区,35.68622677,139.78147556,東京都中央区日本橋人形町3丁目4-11
中央区,35.68074419,139.78668368,東京都中央区日本橋箱崎町25-1
中央区,35.67568313,139.76727719,東京都中央区八重洲2丁目11-6
中央区,35.68693499,139.78037562,東京都中央区日本橋堀留町1丁目7-2
中央区,35.68518797,139.78029515,東京都中央区日本橋小網町16-14
中央区,35.67562244,139.78275366,東京都中央区新川2丁目14-1
中央区,35.67964414,139.78027038,東京都中央区日本橋茅場町1丁目11-2
中央区,35.68917653,139.78487793,東京都中央区日本橋久松町10-2
中央区,35.69052919,139.78607223,東京都中央区東日本橋1丁目3-12
中央区,35.67529728,139.77541540,東京都中央区八丁堀3丁目17-1
中央区,35.66118253,139.78745384,東京都中央区晴海1丁目1-24
中央区,35.67460553,139.76893820,東京都中央区銀座1丁目8-1
中央区,35.68897069,139.77308449,東京都中央区日本橋室町4丁目4-2
中央区,35.69138740,139.78512227,東京都中央区東日本橋2丁目1-15
中央区,35.69025135,139.78254198,東京都中央区日本橋富沢町13-9
中央区,35.68243840,139.78497819,東京都中央区日本橋蛎殻町1丁目37-4
中央区,35.66477347,139.77526306,東京都中央区築地7丁目16-6
中央区,35.69392597,139.78381117,東京都中央区日本橋馬喰町1丁目11-16
中央区,35.67729445,139.78204532,東京都中央区新川1丁目10-17
中央区,35.68704623,139.78509745,東京都中央区日本橋人形町2丁目29-5
中央区,35.66541532,139.78475112,東京都中央区佃2丁目16-7
中央区,35.65864095,139.77986569,東京都中央区勝どき2丁目7-4
中央区,35.67625580,139.78596447,東京都中央区新川1丁目30-2
中央区,35.66474592,139.78357624,東京都中央区月島1丁目8-2
中央区,35.67296987,139.77954015,東京都中央区湊1丁目7-13
中央区,35.69075963,139.78303635,東京都中央区東日本橋3丁目5-5
中央区,35.66938372,139.76258063,東京都中央区銀座7丁目8-19
中央区,35.66287660,139.78031827,東京都中央区月島3丁目18-4
中央区,35.67168624,139.76278607,東京都中央区銀座5丁目3-8
中央区,35.66788117,139.76454718,東京都中央区銀座7丁目13-6
中央区,35.69035395,139.77648138,東京都中央区日本橋本町4丁目14-12
中央区,35.68493827,139.79053040,東京都中央区日本橋浜町3丁目28-4
中央区,35.69207337,139.78261412,東京都中央区日本橋横山町4-10
中央区,35.66572333,139.77404923,東京都中央区築地7丁目6-2
中央区,35.67963044,139.78702258,東京都中央区日本橋箱崎町19-27
中央区,35.66497641,139.78214859,東京都中央区月島1丁目11-5
中央区,35.67348639,139.77588488,東京都中央区新富1丁目13-18
中央区,35.67976889,139.77147112,東京都中央区日本橋3丁目4-11
中央区,35.66542605,139.77041344,東京都中央区築地4丁目10-6
中央区,35.67149193,139.76695516,東京都中央区銀座3丁目7-12
中央区,35.67443078,139.77774024,東京都中央区八丁堀4丁目9-6
中央区,35.68855703,139.77998392,東京都中央区日本橋堀留町1丁目10-12
中央区,35.67058374,139.76879948,東京都中央区銀座3丁目12-15
中央区,35.67641363,139.76814653,東京都中央区八重洲2丁目8-11
中央区,35.68039137,139.78339786,東京都中央区日本橋箱崎町3-23
中央区,35.68962929,139.78581672,東京都中央区日本橋浜町1丁目2-9
中央区,35.67817188,139.77239610,東京都中央区京橋1丁目9-5
中央区,35.67192247,139.76813005,東京都中央区銀座3丁目9-2
中央区,35.66966703,139.76305002,東京都中央区銀座6丁目9-10
中央区,35.68595483,139.79077478,東京都中央区日本橋浜町3丁目39-11
中央区,35.67083906,139.76055018,東京都中央区銀座7丁目2-6
中央区,35.68892940,139.78701665,東京都中央区日本橋浜町2丁目37-1
中央区,35.68452428,139.78517531,東京都中央区日本橋人形町2丁目14-10
中央区,35.65869371,139.77938517,東京都中央区勝どき2丁目6-1
中央区,35.68415206,139.78339215,東京都中央区日本橋人形町1丁目11-9
中央区,35.69312052,139.78420005,東京都中央区日本橋横山町8-13
中央区,35.67100335,139.77643771,東京都中央区入船3丁目6-12
中央区,35.68388840,139.79106929,東京都中央区日本橋中洲10-2
中央区,35.68969004,139.77281504,東京都中央区日本橋室町4丁目6-2
中央区,35.67304182,139.76914103,東京都中央区銀座1丁目13-12
中央区,35.66460147,139.78252634,東京都中央区月島1丁目10-3
中央区,35.67052552,139.77262972,東京都中央区築地1丁目2-4
中央区,35.67833329,139.78433675,東京都中央区新川1丁目18-3
中央区,35.68890697,139.77912010,東京都中央区日本橋堀留町1丁目3-14
中央区,35.67916900,139.77286268,東京都中央区日本橋3丁目5-12
中央区,35.66725368,139.77275206,東京都中央区築地3丁目12-8
中央区,35.68709888,139.78097835,東京都中央区日本橋堀留町1丁目8-16
中央区,35.69152625,139.78414179,東京都中央区東日本橋3丁目8-6
中央区,35.67845807,139.77658462,東京都中央区日本橋兜町20-6
中央区,35.67095021,139.76250001,東京都中央区銀座6丁目6-5
中央区,35.69220383,139.77954493,東京都中央区日本橋小伝馬町16-5
中央区,35.67713598,139.77614583,東京都中央区八丁堀2丁目13-8
中央区,35.67606944,139.77633751,東京都中央区八丁堀2丁目18-8
中央区,35.66253776,139.78060714,東京都中央区月島3丁目17-2
中央区,35.65869918,139.77604658,東京都中央区勝どき3丁目5-5
中央区,35.66951143,139.76045303,東京都中央区銀座8丁目4-2
中央区,35.66302394,139.78544838,東京都中央区月島2丁目4-1
中央区,35.65862694,139.77528830,東京都中央区勝どき3丁目4-9
中央区,35.67492514,139.77660976,東京都中央区八丁堀3丁目21-3
中央区,35.69097343,139.78043935,東京都中央区日本橋大伝馬町14-21
中央区,35.67263342,139.76543303,東京都中央区銀座3丁目4-12
中央区,35.67638620,139.78116210,東京都中央区新川2丁目6-16
中央区,35.67946087,139.78154249,東京都中央区日本橋茅場町1丁目14-2
中央区,35.68412979,139.78142288,東京都中央区日本橋人形町1丁目1-1
中央区,35.66511228,139.77380206,東京都中央区築地6丁目7-9
中央区,35.67129771,139.77459896,東京都中央区新富2丁目11-10
中央区,35.67194212,139.77600716,東京都中央区入船2丁目2-15
中央区,35.66976747,139.77994857,東京都中央区湊3丁目13-6
中央区,35.68585178,139.78018124,東京都中央区日本橋人形町3丁目3-3
中央区,35.66418481,139.78150700,東京都中央区月島1丁目21-12
中央区,35.66817329,139.78271507,東京都中央区佃1丁目2-2
中央区,35.67216443,139.78028734,東京都中央区湊1丁目11-10
中央区,35.67490831,139.77078248,東京都中央区京橋3丁目9-9
中央区,35.67902173,139.77063510,東京都中央区京橋1丁目2-4
中央区,35.68436312,139.78262832,東京都中央区日本橋人形町1丁目9-6
中央区,35.67720243,139.76822705,東京都中央区八重洲2丁目7-15
中央区,35.66859210,139.76109467,東京都中央区銀座8丁目7-20
中央区,35.67328070,139.76994651,東京都中央区銀座1丁目14-4
中央区,35.66468455,139.77372430,東京都中央区築地6丁目11-1
中央区,35.67144177,139.76058627,東京都中央区銀座6丁目2-11
中央区,35.68009154,139.78836689,東京都中央区日本橋箱崎町36-1
中央区,35.66185182,139.78424575,東京都中央区月島2丁目17-3
中央区,35.69449816,139.78498882,東京都中央区日本橋横山町10-9
中央区,35.68051640,139.78515326,東京都中央区日本橋箱崎町17-9
中央区,35.69182049,139.77801174,東京都中央区日本橋小伝馬町7-17
中央区,35.67669970,139.76771322,東京都中央区八重洲2丁目8-5
中央区,35.67078681,139.78021796,東京都中央区湊2丁目12-6
中央区,35.68717115,139.78260320,東京都中央区日本橋人形町3丁目12-11
中央区,35.67773318,139.77772900,東京都中央区日本橋茅場町3丁目3-6
中央区,35.66265726,139.78352633,東京都中央区月島2丁目13-6
中央区,35.67288077,139.77078811,東京都中央区銀座1丁目20-4
中央区,35.67596391,139.77651250,東京都中央区八丁堀2丁目18-6
中央区,35.67108691,139.78550083,東京都中央区佃2丁目1-5
中央区,35.68376877,139.78371436,東京都中央区日本橋人形町1丁目13-6
中央区,35.66247672,139.78318749,東京都中央区月島2丁目14-5
中央区,35.69179016,139.78623049,東京都中央区東日本橋1丁目6-6
中央区,35.66479011,139.77407427,東京都中央区築地6丁目12-5
中央区,35.67131702,139.76952439,東京都中央区銀座2丁目13-13
中央区,35.67513060,139.77444049,東京都中央区八丁堀3丁目9-7
中央区,35.66547328,139.77116060,東京都中央区築地4丁目12-6
中央区,35.68594649,139.79065257,東京都中央区日本橋浜町3丁目39-2
中央区,35.66934490,139.76481376,東京都中央区銀座6丁目12-16
中央区,35.67145874,139.77241025,東京都中央区新富2丁目2-11
中央区,35.67109471,139.76564140,東京都中央区銀座4丁目6-10
中央区,35.65934076,139.77562436,東京都中央区勝どき3丁目4-20
中央区,35.67816087,139.77606245,東京都中央区八丁堀1丁目4-10
中央区,35.67774127,139.76857699,東京都中央区八重洲2丁目6-6
中央区,35.67108120,139.77935413,東京都中央区湊2丁目6-5
中央区,35.67238646,139.77408507,東京都中央区新富1丁目9-1
中央区,35.66197385,139.77767964,東京都中央区月島3丁目32-1
中央区,35.67193363,139.77021876,東京都中央区銀座2丁目13-19
中央区,35.68588519,139.78323931,東京都中央区日本橋人形町2丁目5-5
中央区,35.66531804,139.78244299,東京都中央区月島1丁目13-9
中央区,35.67795236,139.76858255,東京都中央区八重洲2丁目5-14
中央区,35.68923455,139.77361222,東京都中央区日本橋本町4丁目1-3
中央区,35.68439106,139.78862503,東京都中央区日本橋浜町3丁目10-4
中央区,35.67046986,139.76837730,東京都中央区銀座3丁目11-11
中央区,35.66848965,139.77267980,東京都中央区築地2丁目11-9
中央区,35.67684446,139.78030382,東京都中央区新川2丁目2-10
中央区,35.68414086,139.78004243,東京都中央区日本橋小網町17-2
中央区,35.68569644,139.78789726,東京都中央区日本橋浜町2丁目23-6
中央区,35.66278505,139.78437070,東京都中央区月島2丁目7-7
中央区,35.69171222,139.77970882,東京都中央区日本橋小伝馬町15-19
中央区,35.68962629,139.77781740,東京都中央区日本橋大伝馬町3-12
中央区,35.69000676,139.77598976,東京都中央区日本橋本町4丁目9-5
中央区,35.67621122,139.78119543,東京都中央区新川2丁目6-11
中央区,35.66113796,139.78218485,東京都中央区月島4丁目10-3
中央区,35.69303720,139.78475001,東京都中央区東日本橋3丁目12-11
中央区,35.68212432,139.77661225,東京都中央区日本橋1丁目16-7
中央区,35.68607662,139.77515110,東京都中央区日本橋室町1丁目12-5
中央区,35.66566490,139.77003569,東京都中央区築地4丁目9-6
中央区,35.68301337,139.78622528,東京都中央区日本橋蛎殻町2丁目8-5
中央区,35.67423077,139.77641814,東京都中央区八丁堀4丁目8-8
中央区,35.67481684,139.77737359,東京都中央区八丁堀3丁目22-7
中央区,35.69044292,139.77969499,東京都中央区日本橋大伝馬町9-12
中央区,35.68439929,139.78486701,東京都中央区日本橋人形町2丁目14-2
中央区,35.69016507,139.77577310,東京都中央区日本橋本町4丁目10-1
中央区,35.68087452,139.77871490,東京都中央区日本橋茅場町1丁目6-12
中央区,35.66836464,139.77147713,東京都中央区築地2丁目12-2
中央区,35.68732380,139.77877574,東京都中央区日本橋小舟町14-10
中央区,35.66810343,139.76726916,東京都中央区銀座5丁目15-8
中央区,35.67558902,139.77904564,東京都中央区八丁堀2丁目30-13
中央区,35.67506116,139.77397942,東京都中央区八丁堀3丁目3-3
中央区,35.68750743,139.79043031,東京都中央区日本橋浜町2丁目59-48
中央区,35.66452062,139.77139118,東京都中央区築地6丁目24-7
中央区,35.66429840,139.77041071,東京都中央区築地4丁目16-10
中央区,35.66196281,139.78036275,東京都中央区月島3丁目14-1
